sale_id,date,store_id,region,product_id,category,units_sold,unit_price,revenue,promotion_flag,on_hand_units,lead_time_days,safety_stock,recommended_reorder_qty,stockout_risk_flag
SALE-518512,2024-01-28,STORE-11,South,PROD-1258,Household,9,49.77,447.93,False,217,3,16,0,False
SALE-518513,2025-03-01,STORE-02,West,PROD-1129,Electronics,4,381.97,1527.88,False,44,3,10,0,False
SALE-518514,2024-07-19,STORE-05,East,PROD-1078,Electronics,3,339.81,1019.43,False,41,3,9,0,False
SALE-518515,2025-10-21,STORE-08,Midwest,PROD-1270,Grocery,15,127.24,1908.6,False,176,7,48,0,False
SALE-518516,2025-03-31,STORE-07,South,PROD-1021,Household,8,68.39,547.12,False,81,3,15,0,False
SALE-518517,2024-02-29,STORE-10,West,PROD-1649,Apparel,10,50.66,506.6,False,85,3,17,0,False
SALE-518518,2024-10-08,STORE-04,Midwest,PROD-1517,Grocery,3,58.05,174.15,False,45,3,9,0,False
SALE-518519,2025-10-25,STORE-07,South,PROD-1683,Seasonal,6,21.58,129.48,False,60,10,44,44,False
SALE-518520,2025-05-12,STORE-03,South,PROD-1570,Apparel,4,87.44,349.76,False,70,14,50,36,False
SALE-518521,2024-12-11,STORE-11,South,PROD-1072,Apparel,17,157.95,2685.15,False,221,5,37,0,False
SALE-518522,2025-10-18,STORE-09,East,PROD-1035,Apparel,21,41.46,870.66,True,49,10,82,243,True
SALE-518523,2024-11-16,STORE-03,South,PROD-1113,Grocery,19,149.95,2849.05,False,371,10,78,0,False
SALE-518524,2025-09-15,STORE-07,South,PROD-1613,Apparel,12,75.16,901.92,False,156,5,31,0,False
SALE-518525,2024-01-28,STORE-05,East,PROD-1186,Grocery,7,31.55,220.85,False,79,5,23,0,False
SALE-518526,2025-08-23,STORE-08,Midwest,PROD-1106,Apparel,6,32.39,194.34,False,106,5,22,0,False
SALE-518527,2025-03-03,STORE-03,South,PROD-1588,Grocery,9,45.89,413.01,False,187,7,37,0,False
SALE-518528,2025-08-06,STORE-11,South,PROD-1225,Household,6,28.72,172.32,False,90,10,44,14,False
SALE-518529,2024-08-27,STORE-12,Midwest,PROD-1359,Apparel,4,106.39,425.56,False,26,5,18,12,False
SALE-518530,2025-04-04,STORE-01,East,PROD-1473,Grocery,7,106.99,748.93,False,29,7,33,53,True
SALE-518531,2025-05-19,STORE-12,Midwest,PROD-1398,Grocery,12,40.72,488.64,False,168,5,31,0,False
SALE-518532,2025-09-08,STORE-09,East,PROD-1000,Grocery,9,10.52,94.68,False,248,5,27,0,False
SALE-518533,2024-06-01,STORE-11,South,PROD-1639,Household,4,123.32,493.28,False,65,5,18,0,False
SALE-518534,2025-08-01,STORE-05,East,PROD-1560,Household,15,123.66,1854.9,False,197,5,34,0,False
SALE-518535,2025-09-23,STORE-11,South,PROD-1033,Health,8,12.43,99.44,False,50,7,35,41,False
SALE-518536,2025-10-14,STORE-01,East,PROD-1098,Grocery,25,100.84,2521.0,False,202,3,27,0,False
SALE-518537,2024-01-08,STORE-10,West,PROD-1309,Health,4,140.49,561.96,False,77,3,10,0,False
SALE-518538,2025-05-29,STORE-11,South,PROD-1687,Household,9,63.08,567.72,True,67,5,27,5,False
SALE-518539,2025-10-17,STORE-09,East,PROD-1225,Household,3,28.72,86.16,False,20,5,15,10,False
SALE-518540,2024-12-15,STORE-05,East,PROD-1064,Household,3,145.65,436.95,False,13,3,9,5,False
SALE-518541,2024-01-06,STORE-10,West,PROD-1181,Apparel,12,32.22,386.64,False,173,3,18,0,False
SALE-518542,2025-10-10,STORE-08,Midwest,PROD-1299,Household,8,99.73,797.84,False,169,3,15,0,False
SALE-518543,2024-05-08,STORE-04,Midwest,PROD-1089,Grocery,17,43.47,738.99,False,328,10,74,0,False
SALE-518544,2025-10-21,STORE-03,South,PROD-1731,Grocery,13,23.41,304.33,False,292,3,19,0,False
SALE-518545,2024-04-29,STORE-07,South,PROD-1563,Apparel,1,35.26,35.26,False,15,10,18,13,True
SALE-518546,2025-03-14,STORE-02,West,PROD-1439,Household,2,69.73,139.46,False,43,10,25,2,False
SALE-518547,2025-11-10,STORE-06,West,PROD-1711,Seasonal,6,139.76,838.56,False,86,10,44,18,False
SALE-518548,2024-02-06,STORE-09,East,PROD-1214,Seasonal,7,31.12,217.84,False,137,5,23,0,False
SALE-518549,2025-02-02,STORE-12,Midwest,PROD-1647,Grocery,43,97.79,4204.97,False,229,3,35,0,False
SALE-518550,2024-08-21,STORE-06,West,PROD-1608,Health,11,133.19,1465.09,False,213,3,17,0,False
SALE-518551,2025-12-22,STORE-10,West,PROD-1184,Grocery,11,143.22,1575.42,False,81,5,29,3,False
SALE-518552,2025-01-05,STORE-10,West,PROD-1142,Household,11,117.45,1291.95,False,229,3,17,0,False
SALE-518553,2024-10-05,STORE-11,South,PROD-1198,Household,3,28.96,86.88,False,13,14,43,72,True
SALE-518554,2025-01-22,STORE-03,South,PROD-1485,Health,31,63.66,1973.46,True,470,10,100,0,False
SALE-518555,2024-06-13,STORE-08,Midwest,PROD-1683,Seasonal,6,21.58,129.48,True,31,10,44,73,True
SALE-518556,2024-02-15,STORE-05,East,PROD-1686,Seasonal,25,90.17,2254.25,False,583,5,45,0,False
SALE-518557,2025-06-26,STORE-09,East,PROD-1668,Health,1,108.65,108.65,False,12,7,12,7,False
SALE-518558,2024-10-26,STORE-11,South,PROD-1292,Grocery,32,70.79,2265.28,False,576,5,50,0,False
SALE-518559,2025-08-21,STORE-02,West,PROD-1734,Seasonal,3,96.98,290.94,False,30,7,21,12,False
SALE-518560,2025-06-08,STORE-08,Midwest,PROD-1085,Grocery,24,119.47,2867.28,True,315,5,44,0,False
SALE-518561,2025-08-27,STORE-12,Midwest,PROD-1400,Grocery,9,4.91,44.19,False,120,14,75,81,False
SALE-518562,2025-11-15,STORE-10,West,PROD-1199,Grocery,12,35.51,426.12,False,125,7,43,2,False
SALE-518563,2025-10-17,STORE-01,East,PROD-1589,Electronics,1,570.73,570.73,False,18,7,12,1,False
SALE-518564,2024-07-20,STORE-07,South,PROD-1489,Grocery,29,85.59,2482.11,True,294,10,96,92,False
SALE-518565,2025-03-30,STORE-10,West,PROD-1451,Grocery,6,83.5,501.0,False,97,7,30,0,False
SALE-518566,2024-05-11,STORE-12,Midwest,PROD-1509,Grocery,17,108.57,1845.69,False,139,10,74,105,False
SALE-518567,2025-01-19,STORE-07,South,PROD-1684,Household,3,60.8,182.4,False,51,5,15,0,False
SALE-518568,2025-07-15,STORE-01,East,PROD-1508,Electronics,8,110.11,880.88,False,91,7,35,0,False
SALE-518569,2024-02-20,STORE-08,Midwest,PROD-1301,Grocery,28,84.42,2363.76,False,354,7,66,0,False
SALE-518570,2024-12-30,STORE-01,East,PROD-1521,Grocery,6,63.25,379.5,False,54,5,22,0,False
SALE-518571,2024-05-09,STORE-11,South,PROD-1034,Grocery,9,39.49,355.41,False,97,5,27,0,False
SALE-518572,2024-06-12,STORE-03,South,PROD-1179,Household,5,107.1,535.5,False,63,5,20,0,False
SALE-518573,2025-05-03,STORE-11,South,PROD-1653,Household,12,71.71,860.52,False,36,5,31,55,False
SALE-518574,2024-12-29,STORE-04,Midwest,PROD-1706,Apparel,25,45.71,1142.75,False,74,7,63,164,False
SALE-518575,2024-04-19,STORE-07,South,PROD-1398,Grocery,13,40.72,529.36,False,287,14,90,0,False
SALE-518576,2024-05-20,STORE-10,West,PROD-1758,Seasonal,5,58.96,294.8,False,74,3,12,0,False
SALE-518577,2024-07-24,STORE-07,South,PROD-1335,Grocery,3,84.91,254.73,False,72,10,31,0,False
SALE-518578,2024-02-14,STORE-12,Midwest,PROD-1580,Seasonal,1,98.99,98.99,False,3,3,5,5,True
SALE-518579,2025-05-14,STORE-09,East,PROD-1091,Household,18,20.1,361.8,False,290,7,53,0,False
SALE-518580,2024-11-12,STORE-09,East,PROD-1789,Apparel,3,95.42,286.26,False,56,3,9,0,False
SALE-518581,2025-03-08,STORE-09,East,PROD-1302,Grocery,9,31.17,280.53,False,137,14,75,64,False
SALE-518582,2025-12-13,STORE-05,East,PROD-1217,Seasonal,9,53.95,485.55,False,139,5,27,0,False
SALE-518583,2024-02-16,STORE-12,Midwest,PROD-1208,Household,11,76.3,839.3,False,79,5,29,5,False
SALE-518584,2025-01-20,STORE-11,South,PROD-1459,Health,5,120.97,604.85,False,41,3,12,0,False
SALE-518585,2025-07-11,STORE-10,West,PROD-1144,Grocery,4,30.87,123.48,False,51,3,10,0,False
SALE-518586,2025-01-14,STORE-01,East,PROD-1653,Household,8,71.71,573.68,False,44,14,71,139,True
SALE-518587,2024-11-29,STORE-06,West,PROD-1172,Grocery,20,49.62,992.4,False,289,14,112,103,False
SALE-518588,2024-06-13,STORE-09,East,PROD-1367,Apparel,18,34.24,616.32,False,326,5,38,0,False
SALE-518589,2025-12-23,STORE-10,West,PROD-1136,Electronics,0,399.55,0.0,False,0,3,5,5,True
SALE-518590,2025-01-02,STORE-04,Midwest,PROD-1293,Grocery,15,17.97,269.55,False,266,14,97,41,False
SALE-518591,2024-11-26,STORE-10,West,PROD-1337,Household,7,71.81,502.67,False,132,7,33,0,False
SALE-518592,2025-08-23,STORE-08,Midwest,PROD-1416,Household,3,39.04,117.12,False,38,10,31,23,False
SALE-518593,2024-11-03,STORE-10,West,PROD-1786,Grocery,28,129.48,3625.44,False,481,5,47,0,False
SALE-518594,2024-04-07,STORE-11,South,PROD-1372,Grocery,6,34.0,204.0,False,95,5,22,0,False
SALE-518595,2025-07-05,STORE-12,Midwest,PROD-1359,Apparel,2,106.39,212.78,False,12,5,12,10,False
SALE-518596,2024-11-17,STORE-09,East,PROD-1005,Household,19,28.03,532.57,False,335,10,78,0,False
SALE-518597,2024-03-29,STORE-11,South,PROD-1257,Health,7,90.5,633.5,False,122,10,47,0,False
SALE-518598,2025-10-15,STORE-11,South,PROD-1765,Health,6,116.51,699.06,False,107,14,61,38,False
SALE-518599,2024-11-26,STORE-02,West,PROD-1219,Household,7,68.24,477.68,False,93,3,14,0,False
SALE-518600,2024-03-15,STORE-05,East,PROD-1070,Grocery,11,18.02,198.22,False,227,14,83,10,False
SALE-518601,2025-06-29,STORE-10,West,PROD-1163,Apparel,0,38.3,0.0,False,0,5,9,9,True
SALE-518602,2024-07-28,STORE-02,West,PROD-1510,Electronics,2,859.65,1719.3,False,0,5,12,22,True
SALE-518603,2024-09-20,STORE-02,West,PROD-1169,Electronics,5,374.98,1874.9,False,69,7,28,0,False
SALE-518604,2024-08-24,STORE-01,East,PROD-1429,Grocery,44,55.05,2422.2,True,531,3,35,0,False
SALE-518605,2024-05-31,STORE-11,South,PROD-1351,Apparel,11,72.94,802.34,True,40,7,41,78,True
SALE-518606,2025-09-27,STORE-11,South,PROD-1362,Electronics,2,107.63,215.26,False,41,3,7,0,False
SALE-518607,2024-09-30,STORE-01,East,PROD-1352,Electronics,0,423.21,0.0,False,11,5,9,0,False
SALE-518608,2024-11-20,STORE-09,East,PROD-1345,Grocery,10,104.93,1049.3,False,111,7,39,0,False
SALE-518609,2025-11-02,STORE-10,West,PROD-1199,Grocery,15,35.51,532.65,False,161,5,34,0,False
SALE-518610,2025-01-02,STORE-01,East,PROD-1127,Health,4,96.35,385.4,False,108,7,25,0,False
SALE-518611,2024-06-17,STORE-12,Midwest,PROD-1261,Health,0,42.64,0.0,False,11,5,9,0,False
SALE-518612,2024-08-06,STORE-11,South,PROD-1768,Seasonal,5,111.11,555.55,False,60,7,28,3,False
SALE-518613,2025-10-04,STORE-07,South,PROD-1038,Grocery,27,108.87,2939.49,True,554,3,28,0,False
SALE-518614,2024-09-18,STORE-06,West,PROD-1238,Health,4,112.56,450.24,False,57,5,18,0,False
SALE-518615,2025-01-18,STORE-11,South,PROD-1377,Household,4,58.52,234.08,False,51,10,36,25,False
SALE-518616,2024-04-20,STORE-07,South,PROD-1381,Apparel,4,108.7,434.8,False,60,7,25,0,False
SALE-518617,2025-12-31,STORE-06,West,PROD-1743,Seasonal,2,42.82,85.64,False,3,10,25,42,True
SALE-518618,2025-02-11,STORE-05,East,PROD-1156,Seasonal,9,86.92,782.28,False,168,5,27,0,False
SALE-518619,2024-02-13,STORE-04,Midwest,PROD-1713,Apparel,5,37.41,187.05,False,41,5,20,4,False
SALE-518620,2024-08-28,STORE-06,West,PROD-1671,Household,9,38.29,344.61,False,84,3,16,0,False
SALE-518621,2025-07-15,STORE-03,South,PROD-1089,Grocery,17,43.47,738.99,False,256,7,51,0,False
SALE-518622,2024-05-20,STORE-07,South,PROD-1290,Grocery,6,125.65,753.9,True,36,7,30,36,False
SALE-518623,2025-08-04,STORE-05,East,PROD-1064,Household,3,145.65,436.95,False,54,7,21,0,False
SALE-518624,2025-04-10,STORE-09,East,PROD-1798,Seasonal,4,41.32,165.28,False,63,10,36,13,False
SALE-518625,2025-03-08,STORE-04,Midwest,PROD-1053,Household,11,46.68,513.48,False,227,5,29,0,False
SALE-518626,2024-08-29,STORE-02,West,PROD-1542,Household,3,92.66,277.98,False,27,10,31,34,True
SALE-518627,2025-05-19,STORE-08,Midwest,PROD-1739,Seasonal,7,79.51,556.57,True,108,5,23,0,False
SALE-518628,2024-06-01,STORE-02,West,PROD-1351,Apparel,8,72.94,583.52,False,55,3,15,0,False
SALE-518629,2025-06-16,STORE-08,Midwest,PROD-1188,Seasonal,8,90.52,724.16,True,108,5,25,0,False
SALE-518630,2025-02-15,STORE-09,East,PROD-1220,Household,7,36.87,258.09,False,108,7,33,0,False
SALE-518631,2025-05-11,STORE-12,Midwest,PROD-1504,Household,12,45.45,545.4,False,29,10,62,153,True
SALE-518632,2024-12-12,STORE-02,West,PROD-1301,Grocery,16,84.42,1350.72,False,364,3,21,0,False
SALE-518633,2024-03-03,STORE-10,West,PROD-1709,Seasonal,4,21.82,87.28,True,73,7,25,0,False
SALE-518634,2024-05-29,STORE-02,West,PROD-1789,Apparel,1,95.42,95.42,False,40,7,12,0,False
SALE-518635,2025-10-26,STORE-01,East,PROD-1361,Health,4,101.96,407.84,True,38,7,25,15,False
SALE-518636,2025-06-15,STORE-05,East,PROD-1067,Household,5,78.93,394.65,False,27,3,12,0,False
SALE-518637,2024-03-03,STORE-02,West,PROD-1791,Household,3,80.37,241.11,False,69,5,15,0,False
SALE-518638,2025-12-13,STORE-09,East,PROD-1103,Household,6,107.61,645.66,True,49,3,13,0,False
SALE-518639,2025-11-24,STORE-02,West,PROD-1678,Grocery,5,22.41,112.05,False,54,7,28,9,False
SALE-518640,2024-10-04,STORE-08,Midwest,PROD-1602,Apparel,4,44.89,179.56,False,49,14,50,57,True
SALE-518641,2024-09-26,STORE-02,West,PROD-1028,Grocery,10,30.13,301.3,False,142,3,17,0,False
SALE-518642,2024-09-28,STORE-11,South,PROD-1293,Grocery,23,17.97,413.31,False,370,7,60,0,False
SALE-518643,2024-11-10,STORE-03,South,PROD-1485,Health,22,63.66,1400.52,False,325,5,42,0,False
SALE-518644,2025-11-30,STORE-02,West,PROD-1102,Apparel,6,28.74,172.44,False,41,10,44,63,True
SALE-518645,2024-08-02,STORE-10,West,PROD-1131,Apparel,2,143.71,287.42,False,18,3,7,0,False
SALE-518646,2024-03-02,STORE-05,East,PROD-1467,Grocery,6,57.98,347.88,True,79,10,44,25,False
SALE-518647,2025-01-06,STORE-12,Midwest,PROD-1535,Health,0,56.42,0.0,False,0,7,12,12,True
SALE-518648,2025-11-18,STORE-07,South,PROD-1545,Grocery,11,115.87,1274.57,False,123,7,41,0,False
SALE-518649,2024-09-21,STORE-10,West,PROD-1619,Health,5,102.7,513.5,False,44,5,20,1,False
SALE-518650,2024-05-03,STORE-07,South,PROD-1315,Grocery,22,85.57,1882.54,False,355,5,42,0,False
SALE-518651,2025-05-24,STORE-03,South,PROD-1479,Health,18,111.52,2007.36,False,212,7,53,0,False
SALE-518652,2024-02-07,STORE-07,South,PROD-1716,Health,5,76.83,384.15,False,74,3,12,0,False
SALE-518653,2024-05-24,STORE-02,West,PROD-1525,Apparel,14,7.24,101.36,False,119,7,47,26,False
SALE-518654,2025-12-12,STORE-11,South,PROD-1455,Grocery,6,28.16,168.96,False,176,10,44,0,False
SALE-518655,2024-08-30,STORE-11,South,PROD-1712,Electronics,3,440.21,1320.63,False,55,3,9,0,False
SALE-518656,2025-12-14,STORE-02,West,PROD-1134,Health,3,45.32,135.96,False,43,5,15,0,False
SALE-518657,2024-10-08,STORE-01,East,PROD-1123,Grocery,21,10.17,213.57,False,151,3,24,0,False
SALE-518658,2024-12-29,STORE-07,South,PROD-1194,Apparel,23,112.36,2584.28,False,227,7,60,0,False
SALE-518659,2024-08-25,STORE-08,Midwest,PROD-1525,Apparel,19,7.24,137.56,True,182,3,23,0,False
SALE-518660,2025-10-28,STORE-07,South,PROD-1028,Grocery,24,30.13,723.12,True,404,3,26,0,False
SALE-518661,2024-08-06,STORE-07,South,PROD-1785,Grocery,19,104.71,1989.49,False,203,5,39,0,False
SALE-518662,2024-01-14,STORE-03,South,PROD-1427,Household,6,65.99,395.94,False,86,5,22,0,False
SALE-518663,2024-02-24,STORE-12,Midwest,PROD-1723,Household,9,112.95,1016.55,False,129,7,37,0,False
SALE-518664,2025-12-09,STORE-09,East,PROD-1149,Seasonal,1,67.12,67.12,False,20,7,12,0,False
SALE-518665,2025-10-10,STORE-10,West,PROD-1612,Grocery,32,74.15,2372.8,False,331,14,142,259,False
SALE-518666,2024-12-05,STORE-08,Midwest,PROD-1159,Grocery,5,144.11,720.55,False,57,5,20,0,False
SALE-518667,2025-02-21,STORE-09,East,PROD-1028,Grocery,22,30.13,662.86,False,269,3,25,0,False
SALE-518668,2024-12-02,STORE-02,West,PROD-1673,Grocery,6,33.09,198.54,False,85,10,44,19,False
SALE-518669,2025-02-04,STORE-01,East,PROD-1518,Grocery,14,48.14,673.96,False,219,7,47,0,False
SALE-518670,2024-01-30,STORE-01,East,PROD-1488,Electronics,3,449.45,1348.35,False,44,5,15,0,False
SALE-518671,2024-12-23,STORE-04,Midwest,PROD-1234,Household,7,103.48,724.36,False,226,7,33,0,False
SALE-518672,2025-06-17,STORE-08,Midwest,PROD-1335,Grocery,7,84.91,594.37,False,123,7,33,0,False
SALE-518673,2024-08-10,STORE-07,South,PROD-1374,Grocery,4,95.49,381.96,False,1,5,18,37,True
SALE-518674,2025-10-01,STORE-07,South,PROD-1412,Electronics,7,318.29,2228.03,True,82,3,14,0,False
SALE-518675,2025-01-09,STORE-02,West,PROD-1642,Household,5,81.39,406.95,False,102,14,56,24,False
SALE-518676,2025-03-21,STORE-01,East,PROD-1077,Health,20,27.91,558.2,False,305,5,40,0,False
SALE-518677,2025-06-23,STORE-04,Midwest,PROD-1436,Seasonal,5,103.71,518.55,False,84,7,28,0,False
SALE-518678,2024-04-16,STORE-05,East,PROD-1104,Grocery,8,97.29,778.32,False,85,7,35,6,False
SALE-518679,2025-07-30,STORE-07,South,PROD-1755,Household,11,111.59,1227.49,False,74,5,29,10,False
SALE-518680,2024-01-07,STORE-11,South,PROD-1664,Household,8,22.51,180.08,False,65,3,15,0,False
SALE-518681,2025-12-22,STORE-02,West,PROD-1039,Apparel,6,103.99,623.94,False,68,5,22,0,False
SALE-518682,2024-10-03,STORE-01,East,PROD-1573,Seasonal,0,96.18,0.0,False,0,7,12,12,True
SALE-518683,2025-05-08,STORE-06,West,PROD-1756,Household,11,116.76,1284.36,False,173,10,59,0,False
SALE-518684,2025-04-13,STORE-01,East,PROD-1356,Health,3,35.1,105.3,False,20,5,15,10,False
SALE-518685,2024-02-06,STORE-02,West,PROD-1657,Household,27,92.6,2500.2,True,392,10,93,0,False
SALE-518686,2024-12-09,STORE-11,South,PROD-1684,Household,6,60.8,364.8,False,119,10,44,0,False
SALE-518687,2024-01-02,STORE-10,West,PROD-1061,Grocery,22,135.35,2977.7,False,359,5,42,0,False
SALE-518688,2024-02-23,STORE-03,South,PROD-1227,Health,5,31.9,159.5,False,17,7,28,46,True
SALE-518689,2024-06-03,STORE-06,West,PROD-1293,Grocery,16,17.97,287.52,False,293,14,100,31,False
SALE-518690,2024-09-06,STORE-08,Midwest,PROD-1604,Seasonal,2,10.0,20.0,False,30,5,12,0,False
SALE-518691,2025-02-01,STORE-06,West,PROD-1396,Household,2,39.16,78.32,False,4,3,7,9,True
SALE-518692,2025-04-26,STORE-11,South,PROD-1267,Apparel,2,46.95,93.9,False,44,7,17,0,False
SALE-518693,2024-02-24,STORE-01,East,PROD-1193,Health,3,49.94,149.82,False,48,5,15,0,False
SALE-518694,2025-02-11,STORE-04,Midwest,PROD-1630,Electronics,5,501.39,2506.95,False,122,10,40,0,False
SALE-518695,2025-10-15,STORE-09,East,PROD-1072,Apparel,10,157.95,1579.5,False,74,3,17,0,False
SALE-518696,2025-08-19,STORE-11,South,PROD-1546,Grocery,4,58.58,234.32,False,60,10,36,16,False
SALE-518697,2025-01-09,STORE-08,Midwest,PROD-1031,Electronics,4,225.42,901.68,False,114,7,25,0,False
SALE-518698,2025-06-02,STORE-05,East,PROD-1542,Household,10,92.66,926.6,False,112,7,39,0,False
SALE-518699,2024-06-02,STORE-03,South,PROD-1192,Grocery,7,37.24,260.68,False,119,7,33,0,False
SALE-518700,2024-02-24,STORE-01,East,PROD-1146,Apparel,3,75.84,227.52,False,39,7,21,3,False
SALE-518701,2024-12-27,STORE-06,West,PROD-1692,Household,19,17.5,332.5,False,312,5,39,0,False
SALE-518702,2025-09-04,STORE-04,Midwest,PROD-1391,Grocery,26,77.34,2010.84,False,385,3,27,0,False
SALE-518703,2024-02-14,STORE-02,West,PROD-1273,Electronics,3,128.11,384.33,False,21,7,21,21,False
SALE-518704,2025-12-09,STORE-04,Midwest,PROD-1496,Grocery,2,43.35,86.7,False,56,3,7,0,False
SALE-518705,2024-02-29,STORE-11,South,PROD-1290,Grocery,10,125.65,1256.5,True,138,7,39,0,False
SALE-518706,2024-01-14,STORE-08,Midwest,PROD-1629,Electronics,11,755.55,8311.05,False,120,7,41,0,False
SALE-518707,2025-09-03,STORE-05,East,PROD-1333,Grocery,10,7.24,72.4,False,117,7,39,0,False
SALE-518708,2025-08-12,STORE-05,East,PROD-1325,Household,3,80.91,242.73,False,33,5,15,0,False
SALE-518709,2024-09-17,STORE-04,Midwest,PROD-1674,Grocery,11,117.44,1291.84,False,94,14,83,143,False
SALE-518710,2024-02-09,STORE-06,West,PROD-1258,Household,10,49.77,497.7,False,91,3,17,0,False
SALE-518711,2025-08-19,STORE-09,East,PROD-1480,Apparel,9,140.9,1268.1,True,121,3,16,0,False
SALE-518712,2025-11-26,STORE-05,East,PROD-1252,Household,9,116.95,1052.55,True,126,7,37,0,False
SALE-518713,2025-09-19,STORE-06,West,PROD-1262,Grocery,7,81.21,568.47,False,191,7,33,0,False
SALE-518714,2024-06-27,STORE-08,Midwest,PROD-1744,Health,13,33.18,431.34,False,98,5,32,0,False
SALE-518715,2025-09-19,STORE-05,East,PROD-1784,Grocery,9,95.3,857.7,False,69,3,16,0,False
SALE-518716,2025-03-01,STORE-05,East,PROD-1692,Household,16,17.5,280.0,True,185,10,72,47,False
SALE-518717,2024-01-26,STORE-06,West,PROD-1195,Grocery,35,127.01,4445.35,False,439,10,106,17,False
SALE-518718,2025-01-07,STORE-04,Midwest,PROD-1503,Grocery,8,33.24,265.92,False,210,7,35,0,False
SALE-518719,2024-12-10,STORE-10,West,PROD-1517,Grocery,7,58.05,406.35,False,122,10,47,0,False
SALE-518720,2025-06-13,STORE-06,West,PROD-1668,Health,1,108.65,108.65,False,26,10,18,2,False
SALE-518721,2025-09-07,STORE-04,Midwest,PROD-1224,Household,15,38.73,580.95,False,180,5,34,0,False
SALE-518722,2025-08-01,STORE-08,Midwest,PROD-1373,Electronics,4,779.54,3118.16,False,77,5,18,0,False
SALE-518723,2024-07-15,STORE-04,Midwest,PROD-1625,Health,4,12.01,48.04,False,35,5,18,3,False
SALE-518724,2024-02-01,STORE-10,West,PROD-1756,Household,14,116.76,1634.64,False,131,5,33,0,False
SALE-518725,2024-06-02,STORE-02,West,PROD-1010,Grocery,13,132.26,1719.38,False,241,14,90,31,False
SALE-518726,2025-10-23,STORE-07,South,PROD-1267,Apparel,1,46.95,46.95,False,0,3,5,8,True
SALE-518727,2024-11-22,STORE-06,West,PROD-1791,Household,4,80.37,321.48,False,43,3,10,0,False
SALE-518728,2024-11-19,STORE-09,East,PROD-1213,Grocery,12,92.4,1108.8,False,16,3,18,38,True
SALE-518729,2025-07-12,STORE-06,West,PROD-1013,Electronics,9,445.77,4011.93,False,103,10,54,41,False
SALE-518730,2025-06-08,STORE-08,Midwest,PROD-1630,Electronics,2,501.39,1002.78,False,14,10,25,31,True
SALE-518731,2025-01-22,STORE-03,South,PROD-1369,Grocery,4,86.9,347.6,False,77,10,36,0,False
SALE-518732,2025-09-08,STORE-01,East,PROD-1635,Household,2,38.9,77.8,False,23,7,17,8,False
SALE-518733,2025-02-11,STORE-02,West,PROD-1405,Grocery,36,63.04,2269.44,False,554,5,54,0,False
SALE-518734,2025-04-04,STORE-08,Midwest,PROD-1471,Grocery,39,132.48,5166.72,False,625,7,78,0,False
SALE-518735,2025-09-05,STORE-04,Midwest,PROD-1763,Health,12,35.33,423.96,False,124,7,43,3,False
SALE-518736,2024-08-16,STORE-11,South,PROD-1638,Apparel,5,124.48,622.4,False,104,10,40,0,False
SALE-518737,2025-05-18,STORE-03,South,PROD-1771,Apparel,4,67.13,268.52,True,0,3,10,22,True
SALE-518738,2025-06-27,STORE-11,South,PROD-1054,Apparel,3,23.05,69.15,True,48,10,31,13,False
SALE-518739,2025-04-14,STORE-10,West,PROD-1444,Household,7,20.06,140.42,False,77,7,33,5,False
SALE-518740,2025-11-24,STORE-05,East,PROD-1363,Grocery,6,73.64,441.84,False,129,10,44,0,False
SALE-518741,2024-01-26,STORE-12,Midwest,PROD-1025,Apparel,6,50.59,303.54,False,70,10,44,34,False
SALE-518742,2024-03-01,STORE-03,South,PROD-1533,Household,13,53.71,698.23,False,237,10,64,0,False
SALE-518743,2024-05-03,STORE-04,Midwest,PROD-1485,Health,16,63.66,1018.56,False,415,3,21,0,False
SALE-518744,2025-08-28,STORE-02,West,PROD-1791,Household,3,80.37,241.11,False,23,3,9,0,False
SALE-518745,2024-03-17,STORE-03,South,PROD-1103,Household,5,107.61,538.05,False,30,3,12,0,False
SALE-518746,2025-08-23,STORE-08,Midwest,PROD-1317,Grocery,13,63.78,829.14,False,244,10,64,0,False
SALE-518747,2025-04-30,STORE-11,South,PROD-1352,Electronics,1,423.21,423.21,False,17,5,9,0,False
SALE-518748,2024-02-01,STORE-12,Midwest,PROD-1119,Household,5,28.07,140.35,False,79,7,28,0,False
SALE-518749,2025-03-19,STORE-12,Midwest,PROD-1021,Household,8,68.39,547.12,False,51,3,15,0,False
SALE-518750,2025-05-03,STORE-04,Midwest,PROD-1503,Grocery,6,33.24,199.44,False,30,7,30,42,False
SALE-518751,2024-03-17,STORE-03,South,PROD-1153,Grocery,46,78.84,3626.64,True,324,5,61,0,False
SALE-518752,2024-02-28,STORE-02,West,PROD-1288,Grocery,19,25.26,479.94,False,225,7,54,0,False
SALE-518753,2025-03-21,STORE-01,East,PROD-1180,Grocery,20,42.32,846.4,False,336,10,80,0,False
SALE-518754,2025-10-24,STORE-09,East,PROD-1164,Grocery,9,50.29,452.61,False,183,3,16,0,False
SALE-518755,2025-12-14,STORE-10,West,PROD-1063,Grocery,23,41.86,962.78,False,297,7,60,0,False
SALE-518756,2024-10-09,STORE-12,Midwest,PROD-1100,Grocery,25,11.91,297.75,True,160,10,90,180,False
SALE-518757,2025-03-21,STORE-04,Midwest,PROD-1560,Household,12,123.66,1483.92,False,107,7,43,20,False
SALE-518758,2025-08-29,STORE-03,South,PROD-1753,Grocery,5,17.11,85.55,False,52,10,40,38,False
