store_id,product_id,category,avg_daily_units,avg_on_hand,avg_lead_time,avg_price,forecast_30_day_units,reorder_point,inventory_action
STORE-06,PROD-1471,Grocery,34.0,585.0,7.5,132.48,1034,335,Monitor
STORE-06,PROD-1473,Grocery,10.0,151.66666666666666,6.666666666666667,106.99,296,106,Monitor
STORE-06,PROD-1474,Grocery,20.0,429.0,10.0,18.2,595,282,Monitor
STORE-06,PROD-1475,Grocery,4.0,46.5,6.0,57.92,135,48,Reorder
STORE-06,PROD-1476,Grocery,13.0,134.0,9.5,7.96,396,187,Reorder
STORE-06,PROD-1477,Apparel,4.2,72.8,6.0,78.72,125,50,Monitor
STORE-06,PROD-1479,Health,21.75,320.5,6.25,111.52,645,190,Monitor
STORE-06,PROD-1480,Apparel,6.833333333333333,114.5,7.833333333333333,140.9,193,93,Monitor
STORE-06,PROD-1481,Household,21.666666666666668,301.3333333333333,7.333333333333333,98.02,589,222,Monitor
STORE-06,PROD-1482,Health,5.25,77.75,9.5,50.66,152,93,Reorder
STORE-06,PROD-1483,Health,6.6,160.0,7.4,42.81,224,86,Monitor
STORE-06,PROD-1484,Grocery,8.333333333333334,68.66666666666667,3.6666666666666665,13.56,251,51,Monitor
STORE-06,PROD-1485,Health,16.5,175.5,10.5,63.66,488,252,Reorder
STORE-06,PROD-1486,Health,2.3333333333333335,30.0,5.666666666666667,59.93,70,32,Reorder
STORE-06,PROD-1487,Grocery,10.0,154.4,6.8,86.0,311,109,Monitor
STORE-06,PROD-1488,Electronics,0.0,0.0,7.0,449.45,0,13,Reorder
STORE-06,PROD-1489,Grocery,14.0,253.25,6.25,85.59,435,131,Monitor
STORE-06,PROD-1490,Grocery,14.5,207.5,9.0,39.27,501,194,Monitor
STORE-06,PROD-1491,Household,5.25,35.5,10.25,10.03,165,100,Reorder
STORE-06,PROD-1492,Apparel,9.0,24.0,10.0,100.45,292,147,Reorder
STORE-06,PROD-1494,Grocery,12.333333333333334,217.33333333333334,5.666666666666667,51.98,388,107,Monitor
STORE-06,PROD-1495,Grocery,15.0,216.0,5.0,107.06,543,111,Monitor
STORE-06,PROD-1496,Grocery,7.5,47.0,5.0,43.35,223,64,Reorder
STORE-06,PROD-1497,Grocery,30.666666666666668,421.0,11.333333333333334,49.24,899,462,Reorder
STORE-06,PROD-1498,Grocery,4.5,102.0,8.5,85.83,143,74,Monitor
STORE-06,PROD-1499,Grocery,15.5,237.0,6.75,64.89,434,154,Monitor
STORE-06,PROD-1500,Grocery,14.75,170.5,5.25,20.44,414,115,Monitor
STORE-06,PROD-1501,Grocery,37.5,509.5,4.0,84.1,1208,195,Monitor
STORE-06,PROD-1502,Health,10.166666666666666,179.0,8.0,53.35999999999999,299,129,Monitor
STORE-06,PROD-1503,Grocery,6.6,78.0,4.2,33.24,203,49,Monitor
STORE-06,PROD-1504,Household,9.2,118.0,5.8,45.45,277,87,Monitor
STORE-06,PROD-1505,Electronics,3.0,26.0,5.0,329.93,88,33,Reorder
STORE-06,PROD-1506,Household,3.4285714285714284,59.42857142857143,6.571428571428571,98.82000000000001,108,47,Monitor
STORE-06,PROD-1507,Grocery,5.5,63.0,5.0,135.85,178,50,Monitor
STORE-06,PROD-1508,Electronics,9.666666666666666,138.66666666666666,5.0,110.11,308,78,Monitor
STORE-06,PROD-1509,Grocery,14.0,180.0,6.666666666666667,108.57,443,140,Monitor
STORE-06,PROD-1510,Electronics,2.3333333333333335,27.5,5.5,859.65,67,31,Reorder
STORE-06,PROD-1511,Grocery,20.666666666666668,224.33333333333334,5.666666666666667,51.19,654,165,Monitor
STORE-06,PROD-1512,Apparel,8.666666666666666,104.16666666666667,7.333333333333333,38.14,264,105,Reorder
STORE-06,PROD-1513,Grocery,17.0,172.25,7.75,26.93,487,191,Reorder
STORE-06,PROD-1514,Grocery,6.333333333333333,56.666666666666664,6.666666666666667,57.03,203,75,Reorder
STORE-06,PROD-1515,Grocery,17.0,329.0,7.6,46.78,530,187,Monitor
STORE-06,PROD-1516,Grocery,8.333333333333334,72.33333333333333,6.0,35.9,244,83,Reorder
STORE-06,PROD-1517,Grocery,10.5,154.5,5.0,58.05,337,83,Monitor
STORE-06,PROD-1518,Grocery,14.0,266.75,6.75,48.14,430,142,Monitor
STORE-06,PROD-1519,Apparel,3.6666666666666665,49.333333333333336,6.333333333333333,56.419999999999995,115,48,Monitor
STORE-06,PROD-1520,Grocery,5.333333333333333,90.33333333333333,6.666666666666667,36.13,158,66,Monitor
STORE-06,PROD-1521,Grocery,7.0,70.0,7.0,63.25,212,85,Reorder
STORE-06,PROD-1522,Apparel,1.6666666666666667,29.0,5.0,13.4,49,23,Monitor
STORE-06,PROD-1523,Electronics,1.0,9.4,8.2,566.86,30,29,Reorder
STORE-06,PROD-1524,Grocery,38.0,743.0,7.0,67.4,1160,345,Monitor
STORE-06,PROD-1525,Apparel,19.0,336.0,3.0,7.24,584,81,Monitor
STORE-06,PROD-1526,Grocery,16.666666666666668,188.66666666666666,5.0,158.16,544,121,Monitor
STORE-06,PROD-1528,Grocery,17.0,291.0,8.333333333333334,129.71,562,205,Monitor
STORE-06,PROD-1529,Apparel,12.0,99.0,3.0,67.77,393,55,Monitor
STORE-06,PROD-1530,Health,6.0,50.0,3.0,84.57,173,32,Monitor
STORE-06,PROD-1531,Apparel,2.0,48.333333333333336,6.666666666666667,91.8,60,34,Monitor
STORE-06,PROD-1532,Grocery,6.0,65.5,5.0,71.54,198,54,Monitor
STORE-06,PROD-1533,Household,10.571428571428571,173.0,6.428571428571429,53.71,363,107,Monitor
STORE-06,PROD-1534,Health,9.25,196.0,10.0,55.11,290,150,Monitor
STORE-06,PROD-1535,Health,4.5,18.5,10.0,56.42,138,87,Reorder
STORE-06,PROD-1536,Grocery,4.0,59.666666666666664,5.0,28.429999999999996,124,40,Monitor
STORE-06,PROD-1537,Household,9.666666666666666,140.5,6.5,28.320000000000004,334,101,Monitor
STORE-06,PROD-1538,Household,18.0,336.5,14.0,84.16,581,362,Reorder
STORE-06,PROD-1539,Health,3.0,49.0,7.0,31.58,98,46,Monitor
STORE-06,PROD-1540,Seasonal,9.0,69.5,9.5,118.02,298,140,Reorder
STORE-06,PROD-1542,Household,3.0,35.5,7.5,92.66,89,50,Reorder
STORE-06,PROD-1543,Electronics,1.5,14.5,5.0,174.54,49,22,Reorder
STORE-06,PROD-1544,Electronics,1.2,13.0,5.4,557.3,37,21,Reorder
STORE-06,PROD-1545,Grocery,16.5,183.5,8.5,115.87,471,204,Reorder
STORE-06,PROD-1546,Grocery,8.5,110.0,6.75,58.58,266,95,Monitor
STORE-06,PROD-1547,Grocery,24.333333333333332,488.0,5.333333333333333,15.42,784,178,Monitor
STORE-06,PROD-1548,Grocery,13.5,103.5,10.5,13.31,432,214,Reorder
STORE-06,PROD-1549,Seasonal,3.5,43.0,5.5,95.14,105,40,Monitor
STORE-06,PROD-1550,Grocery,9.0,74.0,10.0,15.16,286,147,Reorder
STORE-06,PROD-1551,Apparel,5.5,81.5,12.0,45.42,156,121,Reorder
STORE-06,PROD-1552,Grocery,8.0,120.0,10.0,8.26,240,134,Reorder
STORE-06,PROD-1553,Household,10.0,66.5,6.0,96.96,324,96,Reorder
STORE-06,PROD-1554,Health,14.0,239.0,14.0,72.11,435,294,Reorder
STORE-06,PROD-1555,Household,2.0,11.0,5.0,36.73,60,26,Reorder
STORE-06,PROD-1556,Household,3.5,43.5,7.5,36.83,110,55,Reorder
STORE-06,PROD-1557,Health,1.0,0.0,3.0,81.81,31,11,Reorder
STORE-06,PROD-1558,Household,3.0,54.0,6.666666666666667,97.62,88,44,Monitor
STORE-06,PROD-1559,Health,1.0,22.5,8.5,110.41,32,30,Reorder
STORE-06,PROD-1560,Household,10.0,150.5,6.0,123.66,312,96,Monitor
STORE-06,PROD-1561,Grocery,8.0,120.66666666666667,8.666666666666666,92.3,278,116,Monitor
STORE-06,PROD-1562,Electronics,5.0,57.0,7.0,342.2,167,66,Reorder
STORE-06,PROD-1563,Apparel,5.0,55.333333333333336,7.0,35.26,149,66,Reorder
STORE-06,PROD-1564,Health,18.25,250.25,5.0,136.57,580,131,Monitor
STORE-06,PROD-1565,Grocery,15.0,210.5,10.5,92.39,486,233,Reorder
STORE-06,PROD-1566,Grocery,7.0,118.0,5.0,70.02,213,60,Monitor
STORE-06,PROD-1567,Household,10.0,130.66666666666666,6.666666666666667,40.93,337,106,Monitor
STORE-06,PROD-1568,Apparel,1.0,24.0,5.0,23.58,32,18,Monitor
STORE-06,PROD-1569,Electronics,1.4,6.0,7.6,319.8,45,32,Reorder
STORE-06,PROD-1570,Apparel,3.5,58.0,12.0,87.44,110,88,Reorder
STORE-06,PROD-1571,Seasonal,1.3333333333333333,38.0,8.333333333333334,35.53,44,34,Monitor
STORE-06,PROD-1573,Seasonal,4.0,40.5,6.0,96.18,120,48,Reorder
STORE-06,PROD-1574,Grocery,5.0,94.66666666666667,6.0,113.09999999999998,154,56,Monitor
STORE-06,PROD-1576,Household,6.666666666666667,66.33333333333333,5.666666666666667,10.16,215,66,Monitor
STORE-06,PROD-1577,Grocery,6.4,52.0,5.0,124.88,195,56,Reorder
STORE-06,PROD-1578,Seasonal,6.25,113.75,6.75,121.58,190,75,Monitor
STORE-06,PROD-1579,Household,4.5,91.5,6.0,18.23,144,52,Monitor
STORE-06,PROD-1580,Seasonal,2.0,34.8,7.8,98.99,59,40,Reorder
STORE-06,PROD-1581,Grocery,36.333333333333336,511.6666666666667,8.0,118.11,1207,379,Monitor
STORE-06,PROD-1582,Seasonal,5.75,81.75,6.5,46.5,167,68,Monitor
STORE-06,PROD-1583,Household,22.25,292.25,6.75,108.32,705,209,Monitor
STORE-06,PROD-1584,Grocery,4.333333333333333,63.666666666666664,5.666666666666667,65.53,134,48,Monitor
STORE-06,PROD-1585,Health,7.4,95.6,7.6,116.60999999999999,229,96,Reorder
STORE-06,PROD-1586,Electronics,7.5,102.5,4.0,519.34,230,51,Monitor
STORE-06,PROD-1587,Household,7.25,141.5,9.5,96.26,252,118,Monitor
STORE-06,PROD-1588,Grocery,4.8,82.4,5.4,45.89,145,49,Monitor
STORE-06,PROD-1589,Electronics,2.6666666666666665,36.833333333333336,4.666666666666667,570.73,81,29,Monitor
STORE-06,PROD-1590,Apparel,6.333333333333333,73.33333333333333,4.333333333333333,32.79,188,49,Monitor
STORE-06,PROD-1591,Electronics,12.0,178.5,7.0,688.11,366,129,Monitor
STORE-06,PROD-1592,Apparel,7.75,98.25,6.0,102.09,238,78,Monitor
STORE-06,PROD-1593,Seasonal,3.75,58.5,7.25,14.83,114,56,Monitor
STORE-06,PROD-1594,Grocery,7.0,78.0,9.5,113.14,203,115,Reorder
STORE-06,PROD-1595,Grocery,16.75,239.5,3.5,86.4,504,85,Monitor
STORE-06,PROD-1596,Grocery,15.0,253.33333333333334,5.666666666666667,11.58,511,126,Monitor
STORE-06,PROD-1597,Health,3.0,34.0,8.0,29.66,94,53,Reorder
STORE-06,PROD-1598,Grocery,8.5,118.5,8.0,84.88,262,112,Monitor
STORE-06,PROD-1599,Electronics,3.5,68.5,9.5,727.67,107,70,Reorder
STORE-06,PROD-1600,Grocery,19.666666666666668,268.3333333333333,6.0,13.160000000000002,627,167,Monitor
STORE-06,PROD-1601,Health,1.75,27.75,7.75,21.41,55,37,Reorder
STORE-06,PROD-1602,Apparel,7.333333333333333,70.0,6.0,44.89000000000001,233,75,Reorder
STORE-06,PROD-1603,Grocery,14.666666666666666,215.0,8.333333333333334,9.89,450,182,Monitor
STORE-06,PROD-1604,Seasonal,1.8333333333333333,30.333333333333332,7.666666666666667,10.0,59,37,Reorder
STORE-06,PROD-1605,Grocery,16.0,233.2,10.4,125.47,476,244,Reorder
STORE-06,PROD-1606,Household,3.5,34.0,6.0,52.88,91,44,Reorder
STORE-06,PROD-1607,Grocery,6.5,86.0,9.5,88.29,221,109,Reorder
STORE-06,PROD-1608,Health,9.5,172.0,7.666666666666667,133.19,291,118,Monitor
STORE-06,PROD-1609,Grocery,21.666666666666668,361.3333333333333,8.666666666666666,46.23,721,262,Monitor
STORE-06,PROD-1610,Apparel,2.0,16.666666666666668,6.0,83.85,60,31,Reorder
STORE-06,PROD-1611,Grocery,16.666666666666668,308.6666666666667,6.0,55.81,501,145,Monitor
STORE-06,PROD-1612,Grocery,31.6,492.6,3.4,74.15,903,142,Monitor
STORE-06,PROD-1613,Apparel,8.0,93.0,6.666666666666667,75.16,246,89,Monitor
STORE-06,PROD-1614,Apparel,3.6666666666666665,100.33333333333333,5.666666666666667,69.15,110,43,Monitor
STORE-06,PROD-1615,Grocery,8.0,142.0,7.0,5.6,231,94,Monitor
STORE-06,PROD-1616,Household,4.8,54.4,5.0,123.09,156,46,Monitor
STORE-06,PROD-1617,Electronics,4.25,54.75,6.25,581.84,125,52,Monitor
STORE-06,PROD-1618,Household,13.5,181.5,7.25,4.57,463,148,Monitor
STORE-06,PROD-1619,Health,8.5,153.0,6.0,102.7,262,84,Monitor
STORE-06,PROD-1620,Grocery,7.5,55.5,10.5,19.03,224,134,Reorder
STORE-06,PROD-1621,Health,3.5,52.333333333333336,8.0,23.209999999999997,109,59,Reorder
STORE-06,PROD-1622,Grocery,7.0,102.33333333333333,5.0,82.44,223,60,Monitor
STORE-06,PROD-1624,Health,5.666666666666667,64.0,6.666666666666667,132.66,164,69,Reorder
STORE-06,PROD-1625,Health,2.0,25.75,5.0,12.01,63,26,Reorder
STORE-06,PROD-1626,Household,12.0,143.0,5.5,14.85,392,102,Monitor
STORE-06,PROD-1627,Apparel,2.0,36.0,5.0,55.08,60,26,Monitor
STORE-06,PROD-1628,Grocery,17.0,296.0,5.0,7.29,523,123,Monitor
STORE-06,PROD-1629,Electronics,1.75,34.0,7.0,755.55,49,33,Monitor
STORE-06,PROD-1630,Electronics,3.4285714285714284,52.57142857142857,7.285714285714286,501.39,116,53,Reorder
STORE-06,PROD-1631,Grocery,3.0,63.0,3.0,126.04,90,20,Monitor
STORE-06,PROD-1632,Household,2.0,24.0,5.75,83.34,60,29,Reorder
STORE-06,PROD-1633,Seasonal,6.5,79.5,5.0,12.37,185,57,Monitor
STORE-06,PROD-1634,Health,2.6666666666666665,10.666666666666666,7.333333333333333,80.53,85,45,Reorder
STORE-06,PROD-1635,Household,5.333333333333333,35.0,8.0,38.9,164,79,Reorder
STORE-06,PROD-1636,Seasonal,3.6666666666666665,12.666666666666666,6.0,105.66000000000001,132,45,Reorder
STORE-06,PROD-1637,Grocery,16.0,178.25,4.0,38.8,493,94,Monitor
STORE-06,PROD-1638,Apparel,4.75,88.25,6.25,124.48,153,57,Monitor
STORE-06,PROD-1639,Household,5.25,80.125,7.375,123.32,165,72,Monitor
STORE-06,PROD-1640,Seasonal,3.0,80.5,10.5,74.95,100,69,Monitor
STORE-06,PROD-1641,Seasonal,4.666666666666667,39.666666666666664,10.333333333333334,56.69,133,92,Reorder
STORE-06,PROD-1642,Household,3.0,65.0,7.0,81.39,96,46,Monitor
STORE-06,PROD-1643,Apparel,7.125,68.75,8.625,96.6,234,106,Reorder
STORE-06,PROD-1644,Household,27.5,425.0,6.0,12.78,886,223,Monitor
STORE-06,PROD-1646,Health,3.0,78.0,5.0,17.68,99,33,Monitor
STORE-06,PROD-1647,Grocery,28.0,359.0,5.0,97.79,866,188,Monitor
STORE-06,PROD-1648,Apparel,3.5,60.0,8.0,96.69,96,59,Monitor
STORE-06,PROD-1649,Apparel,10.0,96.0,10.0,50.66,331,160,Reorder
STORE-06,PROD-1650,Health,16.666666666666668,289.6666666666667,5.0,36.48,560,121,Monitor
STORE-06,PROD-1651,Household,4.75,36.0,5.75,63.82,151,52,Reorder
STORE-06,PROD-1652,Grocery,33.5,587.5,6.75,74.67,1054,297,Monitor
STORE-06,PROD-1653,Household,12.333333333333334,255.66666666666666,5.0,71.71,387,95,Monitor
STORE-06,PROD-1654,Household,8.8,105.0,7.4,143.78,292,107,Reorder
STORE-06,PROD-1655,Household,24.0,224.0,10.0,98.62,692,330,Reorder
STORE-06,PROD-1656,Grocery,7.25,75.5,5.0,30.48,226,62,Monitor
STORE-06,PROD-1657,Household,20.0,254.0,3.0,92.6,612,85,Monitor
STORE-06,PROD-1658,Electronics,6.0,50.0,3.0,503.76,180,32,Monitor
STORE-06,PROD-1659,Grocery,7.4,72.4,6.4,65.75,225,81,Reorder
STORE-06,PROD-1660,Household,4.5,41.0,6.0,119.49,146,52,Reorder
STORE-06,PROD-1661,Electronics,1.3333333333333333,15.833333333333334,5.0,436.02,40,20,Reorder
STORE-06,PROD-1662,Apparel,7.0,51.5,10.5,64.18,215,127,Reorder
STORE-06,PROD-1663,Health,4.75,54.0,5.75,117.5,149,52,Monitor
STORE-06,PROD-1664,Household,5.0,53.0,6.8,22.51,160,64,Reorder
STORE-06,PROD-1665,Electronics,5.0,44.0,3.0,295.4,143,28,Monitor
STORE-06,PROD-1666,Seasonal,2.75,30.5,7.25,136.7,96,45,Reorder
STORE-06,PROD-1667,Seasonal,6.5,49.0,5.5,8.96,203,63,Reorder
STORE-06,PROD-1668,Health,1.0,26.0,10.0,108.65,32,35,Reorder
STORE-06,PROD-1669,Grocery,8.0,121.14285714285714,5.285714285714286,100.42999999999999,229,71,Monitor
STORE-06,PROD-1670,Household,7.0,8.0,5.0,76.25,231,60,Reorder
STORE-06,PROD-1671,Household,4.444444444444445,57.22222222222222,6.444444444444445,38.29,133,56,Monitor
STORE-06,PROD-1672,Apparel,8.5,97.0,8.5,15.8,255,119,Reorder
STORE-06,PROD-1673,Grocery,14.0,170.66666666666666,7.0,33.09,435,147,Monitor
STORE-06,PROD-1674,Grocery,9.0,127.0,5.0,117.44,282,73,Monitor
STORE-06,PROD-1675,Grocery,9.5,137.0,7.5,122.74,297,115,Monitor
STORE-06,PROD-1676,Grocery,25.6,279.4,8.4,33.76,778,293,Reorder
STORE-06,PROD-1677,Health,3.8333333333333335,53.5,6.333333333333333,41.06,113,49,Monitor
STORE-06,PROD-1678,Grocery,8.75,110.25,7.0,22.41,279,101,Monitor
STORE-06,PROD-1679,Grocery,7.6,96.2,9.8,64.34,240,126,Reorder
STORE-06,PROD-1681,Health,11.666666666666666,120.83333333333333,9.0,107.13,324,163,Reorder
STORE-06,PROD-1682,Grocery,28.6,362.4,6.0,124.83,964,230,Monitor
STORE-06,PROD-1683,Seasonal,3.5,50.5,5.0,21.58,111,37,Monitor
STORE-06,PROD-1684,Household,3.6666666666666665,40.666666666666664,8.0,60.79999999999999,110,60,Reorder
STORE-06,PROD-1685,Household,7.0,58.0,10.0,114.39,208,121,Reorder
STORE-06,PROD-1686,Seasonal,15.0,168.83333333333334,7.333333333333333,90.17,455,163,Monitor
STORE-06,PROD-1687,Household,4.25,48.75,6.25,63.08,135,52,Reorder
STORE-06,PROD-1688,Grocery,3.0,60.0,3.0,140.35,93,20,Monitor
STORE-06,PROD-1689,Household,3.6666666666666665,58.666666666666664,5.0,96.66000000000001,122,38,Monitor
STORE-06,PROD-1690,Electronics,1.0,8.0,3.0,678.84,30,11,Reorder
STORE-06,PROD-1691,Electronics,1.5,2.0,6.0,620.89,47,26,Reorder
STORE-06,PROD-1692,Household,14.5,246.5,5.0,17.5,408,108,Monitor
STORE-06,PROD-1694,Grocery,20.0,311.0,7.0,8.19,619,198,Monitor
STORE-06,PROD-1695,Grocery,5.6,78.2,6.0,75.07,188,61,Monitor
STORE-06,PROD-1696,Household,10.333333333333334,145.0,6.0,44.29,339,98,Monitor
STORE-06,PROD-1697,Grocery,6.0,41.666666666666664,8.0,142.8,184,86,Reorder
STORE-06,PROD-1698,Grocery,15.166666666666666,209.33333333333334,4.333333333333333,142.94,491,97,Monitor
STORE-06,PROD-1699,Grocery,7.75,80.75,5.75,51.05,229,75,Monitor
STORE-06,PROD-1700,Grocery,16.0,197.0,7.333333333333333,167.84,462,172,Monitor
STORE-06,PROD-1701,Apparel,7.5,61.0,5.0,93.25,237,64,Reorder
STORE-06,PROD-1702,Household,10.0,120.75,6.0,63.81,289,96,Monitor
STORE-06,PROD-1703,Grocery,5.0,72.0,7.0,121.71,148,66,Monitor
STORE-06,PROD-1704,Grocery,6.5,91.75,5.5,92.42,210,63,Monitor
STORE-06,PROD-1705,Grocery,6.0,77.5,5.0,130.24,187,54,Monitor
STORE-06,PROD-1706,Apparel,13.5,221.25,6.0,45.71,366,122,Monitor
STORE-06,PROD-1707,Grocery,4.0,47.8,6.6,99.24,122,53,Reorder
STORE-06,PROD-1708,Grocery,28.666666666666668,179.0,8.0,30.76,946,308,Reorder
STORE-06,PROD-1709,Seasonal,2.5,28.5,5.0,21.82,79,29,Reorder
STORE-06,PROD-1710,Seasonal,8.0,62.0,10.5,85.89,264,141,Reorder
STORE-06,PROD-1711,Seasonal,3.5,50.5,8.5,139.76,106,62,Reorder
STORE-06,PROD-1712,Electronics,1.75,19.0,6.25,440.21,52,30,Reorder
STORE-06,PROD-1713,Apparel,2.5,46.5,6.0,37.41,75,35,Monitor
STORE-06,PROD-1714,Health,3.75,75.5,5.0,128.65,119,38,Monitor
STORE-06,PROD-1715,Seasonal,7.5,125.5,5.0,52.01,207,64,Monitor
STORE-06,PROD-1716,Health,11.0,80.33333333333333,11.333333333333334,76.83,323,195,Reorder
STORE-06,PROD-1717,Grocery,18.0,254.4,7.4,47.39,522,191,Monitor
STORE-06,PROD-1719,Health,4.666666666666667,75.16666666666667,5.5,40.21,147,49,Monitor
STORE-06,PROD-1720,Apparel,5.0,59.0,10.5,56.9,154,99,Reorder
STORE-06,PROD-1721,Grocery,21.666666666666668,289.6666666666667,6.333333333333333,128.72,716,191,Monitor
STORE-06,PROD-1722,Household,9.0,123.6,5.0,103.96,279,73,Monitor
STORE-06,PROD-1724,Health,13.5,248.0,8.5,28.33,441,173,Monitor
STORE-06,PROD-1725,Household,18.5,211.75,8.5,36.55,492,225,Reorder
STORE-06,PROD-1726,Grocery,17.4,259.0,5.4,82.82,586,136,Monitor
STORE-06,PROD-1727,Health,12.75,172.0,5.25,12.95,400,102,Monitor
STORE-06,PROD-1728,Grocery,36.0,513.6666666666666,6.333333333333333,89.09999999999998,1101,297,Monitor
STORE-06,PROD-1729,Household,9.75,157.25,10.75,81.52,302,168,Reorder
STORE-06,PROD-1730,Grocery,6.666666666666667,99.66666666666667,7.333333333333333,105.61,208,85,Monitor
STORE-06,PROD-1731,Grocery,16.25,261.0,8.0,23.41,506,190,Monitor
STORE-06,PROD-1732,Grocery,10.666666666666666,204.33333333333334,10.333333333333334,87.77,325,174,Monitor
STORE-06,PROD-1733,Seasonal,4.0,43.25,9.0,52.78,116,72,Reorder
STORE-06,PROD-1734,Seasonal,4.0,58.0,4.0,96.98,113,32,Monitor
STORE-06,PROD-1735,Grocery,17.5,203.5,7.0,99.8,487,177,Monitor
STORE-06,PROD-1736,Health,20.166666666666668,228.16666666666666,8.5,97.8,632,242,Reorder
STORE-06,PROD-1737,Apparel,8.0,0.0,10.0,133.34,274,134,Reorder
STORE-06,PROD-1738,Seasonal,12.333333333333334,181.33333333333334,7.333333333333333,57.70000000000001,378,139,Monitor
STORE-06,PROD-1739,Seasonal,5.0,80.33333333333333,3.6666666666666665,79.51,151,34,Monitor
STORE-06,PROD-1740,Seasonal,25.5,211.5,6.5,39.58,776,226,Reorder
STORE-06,PROD-1741,Health,6.0,69.5,6.25,97.88,170,67,Monitor
STORE-06,PROD-1742,Grocery,7.6,112.4,9.2,53.34000000000001,233,118,Reorder
STORE-06,PROD-1743,Seasonal,2.0,3.0,10.0,42.82,62,51,Reorder
STORE-06,PROD-1744,Health,4.5,95.5,6.5,33.18,127,57,Monitor
STORE-06,PROD-1745,Grocery,7.666666666666667,91.0,5.666666666666667,26.61,251,73,Monitor
STORE-06,PROD-1747,Apparel,4.333333333333333,101.0,7.333333333333333,88.36,135,62,Monitor
STORE-06,PROD-1748,Grocery,19.6,291.0,7.0,124.92,595,194,Monitor
STORE-06,PROD-1749,Seasonal,4.5,67.83333333333333,6.833333333333333,146.24,127,60,Monitor
STORE-06,PROD-1750,Electronics,3.0,42.0,5.0,222.84,93,33,Monitor
STORE-06,PROD-1751,Health,16.0,168.25,7.25,66.09,439,170,Reorder
STORE-06,PROD-1752,Health,16.0,219.0,9.0,18.49,485,211,Monitor
STORE-06,PROD-1753,Grocery,5.0,70.5,3.0,17.11,156,28,Monitor
STORE-06,PROD-1754,Household,3.0,16.5,9.5,95.59,91,63,Reorder
STORE-06,PROD-1755,Household,9.6,100.6,7.6,111.59,266,117,Reorder
STORE-06,PROD-1756,Household,12.4,179.4,6.4,116.76000000000002,407,122,Monitor
STORE-06,PROD-1757,Apparel,1.3333333333333333,26.333333333333332,7.333333333333333,126.28000000000002,40,30,Reorder
STORE-06,PROD-1758,Seasonal,3.4,42.4,6.8,58.96,94,49,Reorder
STORE-06,PROD-1759,Household,7.25,123.0,10.25,17.88,223,127,Reorder
STORE-06,PROD-1760,Grocery,4.0,40.0,3.0,16.13,126,24,Monitor
STORE-06,PROD-1761,Household,9.0,75.0,7.0,97.95,303,103,Reorder
STORE-06,PROD-1762,Grocery,9.25,94.75,6.5,126.87,281,98,Reorder
STORE-06,PROD-1763,Health,6.5,64.75,6.25,35.33,163,71,Reorder
STORE-06,PROD-1764,Electronics,8.0,131.66666666666666,6.666666666666667,297.84,226,89,Monitor
STORE-06,PROD-1765,Health,9.0,126.5,6.0,116.51,262,88,Monitor
STORE-06,PROD-1766,Household,7.5,146.5,12.0,105.79,246,153,Reorder
STORE-06,PROD-1767,Household,7.0,91.0,3.0,114.43,216,36,Monitor
STORE-06,PROD-1768,Seasonal,12.4,173.8,10.2,111.10999999999999,409,194,Reorder
STORE-06,PROD-1769,Electronics,1.5,3.5,6.0,529.94,43,26,Reorder
STORE-06,PROD-1770,Household,3.0,28.0,5.0,40.49,90,33,Reorder
STORE-06,PROD-1771,Apparel,2.0,45.0,5.0,67.13,57,26,Monitor
STORE-06,PROD-1772,Electronics,7.2,115.8,7.6,384.19,228,94,Monitor
STORE-06,PROD-1773,Electronics,8.0,54.666666666666664,6.666666666666667,839.93,242,89,Reorder
STORE-06,PROD-1774,Grocery,36.0,456.6666666666667,3.6666666666666665,136.76,1202,172,Monitor
STORE-06,PROD-1775,Grocery,15.375,184.875,8.75,77.69,502,198,Reorder
STORE-06,PROD-1776,Household,5.5,90.5,8.25,63.8,165,83,Monitor
STORE-06,PROD-1777,Grocery,7.4,122.0,6.4,16.92,219,81,Monitor
STORE-06,PROD-1778,Electronics,1.6666666666666667,47.0,8.333333333333334,321.32,49,38,Monitor
STORE-06,PROD-1779,Health,18.666666666666668,266.6666666666667,5.666666666666667,62.49,508,151,Monitor
STORE-06,PROD-1780,Electronics,9.0,241.0,5.0,430.36,263,73,Monitor
STORE-06,PROD-1781,Apparel,4.5,66.5,7.75,119.39,142,68,Reorder
STORE-06,PROD-1782,Household,16.0,178.0,5.0,33.02,515,117,Monitor
STORE-06,PROD-1783,Electronics,1.2857142857142858,19.428571428571427,8.571428571428571,172.28,43,34,Reorder
STORE-06,PROD-1784,Grocery,13.666666666666666,178.66666666666666,8.333333333333334,95.3,472,171,Monitor
STORE-06,PROD-1785,Grocery,17.666666666666668,285.0,9.333333333333334,104.71,545,237,Monitor
STORE-06,PROD-1786,Grocery,35.25,431.5,8.0,129.48,1117,369,Monitor
STORE-06,PROD-1787,Electronics,4.166666666666667,65.0,9.166666666666666,489.12000000000006,124,76,Reorder
STORE-06,PROD-1788,Grocery,14.0,155.2,7.4,36.0,456,155,Monitor
STORE-06,PROD-1789,Apparel,3.2857142857142856,35.142857142857146,7.857142857142857,95.42,101,55,Reorder
STORE-06,PROD-1790,Household,6.0,109.5,8.5,119.68,183,91,Monitor
